,dataset,algorithm,config,runtime_x,percent_changes_detected_x,f1_detected_cps_at_x,precision_x,recall_x,actual_cps,detected_cps,detected_cps_at,runtime_y,percent_changes_detected_y,f1_detected_cps_at_y,precision_y,recall_y,mean_until_detection
10,CIF,MMDEW_nys,$\alpha = 0.01$,1598.692774105072,100.0,0.9111111111111111,0.9111111111111111,0.9111111111111111,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[6143, 12287, 18431, 26623, 30719, 34815, 41983, 48127, 54271]","[7014, 12983, 19200, 30372, 32479, 37600, 42917, 48640, 55552]",1738.0128633975985,100.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1034.75
11,CIF,MMDEW_nys,$\alpha = 0.01$,1598.692774105072,100.0,0.9111111111111111,0.9111111111111111,0.9111111111111111,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[6143, 12287, 18431, 26623, 30719, 34815, 41983, 48127, 54271]","[7986, 12800, 19172, 31016, 31787, 36864, 42612, 48640, 55808]",1565.5384049415588,100.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1112.25
12,CIF,MMDEW_nys,$\alpha = 0.01$,1598.692774105072,100.0,0.9111111111111111,0.9111111111111111,0.9111111111111111,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[8191, 12287, 18431, 26623, 30719, 34815, 41983, 48127, 54271]","[10574, 12800, 19197, 30463, 31643, 37888, 42533, 48728, 55296]",1657.7246108055117,100.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1434.875
13,CIF,MMDEW_nys,$\alpha = 0.01$,1598.692774105072,100.0,0.9111111111111111,0.9111111111111111,0.9111111111111111,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[6143, 12287, 18431, 26623, 30719, 34815, 41983, 48127, 54271]","[7871, 12751, 19088, 30201, 33247, 38144, 42613, 48640, 55313]",1539.1684119701383,100.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1077.625
14,CIF,MMDEW_nys,$\alpha = 0.01$,1598.692774105072,100.0,0.9111111111111111,0.9111111111111111,0.9111111111111111,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[6143, 12287, 18431, 26623, 30719, 34815, 41983, 48127, 54271]","[7775, 13448, 19204, 30469, 32478, 37536, 42586, 48645, 55936]",1626.1162276268003,100.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1199.875
15,CIF,MMDEW_nys,$\alpha = 0.01$,1598.692774105072,100.0,0.9111111111111111,0.9111111111111111,0.9111111111111111,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[6143, 12287, 18431, 26623, 30719, 34815, 43007, 48127, 54271]","[7782, 12831, 19164, 28884, 32829, 37376, 43623, 48832, 55744]",1554.3129451274872,100.0,1.0,1.0,1.0,1896.111111111111
16,CIF,MMDEW_nys,$\alpha = 0.01$,1598.692774105072,100.0,0.9111111111111111,0.9111111111111111,0.9111111111111111,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[6143, 12287, 18431, 26623, 30719, 34815, 41983, 48127, 54271]","[7535, 13015, 19232, 31133, 32365, 38016, 42597, 48640, 55792]",1591.2938196659088,100.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1245.0
17,CIF,MMDEW_nys,$\alpha = 0.01$,1598.692774105072,100.0,0.9111111111111111,0.9111111111111111,0.9111111111111111,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[6143, 12287, 18431, 26623, 30719, 36863, 41983, 48127, 54271]","[7248, 13299, 19072, 30443, 32231, 38176, 42527, 48753, 55424]",1548.308227777481,100.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1117.75
18,CIF,MMDEW_nys,$\alpha = 0.01$,1598.692774105072,100.0,0.9111111111111111,0.9111111111111111,0.9111111111111111,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[6143, 12287, 18431, 26623, 30719, 36863, 41983, 48127, 54271]","[7642, 13303, 19232, 30720, 31983, 38400, 42427, 48512, 55744]",1459.4192202091217,100.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1247.5
19,CIF,MMDEW_nys,$\alpha = 0.01$,1598.692774105072,100.0,0.9111111111111111,0.9111111111111111,0.9111111111111111,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]","[8191, 12287, 18431, 24575, 30719, 34815, 41983, 48127, 54271]","[10869, 13015, 19052, 25869, 31971, 37184, 42685, 48576, 55424]",1707.0330095291138,100.0,1.0,1.0,1.0,1627.2222222222222
20,CIF,NewMA,"$wsize=50, forget_factor=0.07, thresholding_quantile=0.999$",8.287331032752991,137.77777777777777,0.6059714777975648,0.5739183610507139,0.7222222222222222,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],"[16979, 28445, 31688, 35796, 39099, 39620, 45473, 48586, 53048]",8.457594156265259,100.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3045.0
21,CIF,NewMA,"$wsize=50, forget_factor=0.07, thresholding_quantile=0.999$",8.287331032752991,137.77777777777777,0.6059714777975648,0.5739183610507139,0.7222222222222222,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],"[2651, 6432, 7082, 11000, 12719, 16979, 24574, 28063, 32529, 33982, 39099, 39620, 41028, 43988, 44877, 53048]",6.770289182662964,177.77777777777777,0.56,0.4375,0.7777777777777778,2055.5714285714284
22,CIF,NewMA,"$wsize=50, forget_factor=0.07, thresholding_quantile=0.999$",8.287331032752991,137.77777777777777,0.6059714777975648,0.5739183610507139,0.7222222222222222,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],"[6970, 8947, 11000, 16979, 23817, 24574, 25459, 28063, 31688, 39620, 52456, 53048, 53291, 55541]",9.006015539169312,155.55555555555557,0.6956521739130435,0.5714285714285714,0.8888888888888888,2955.625
