,dataset,algorithm,config,runtime_x,percent_changes_detected_x,f1_detected_cps_at_x,precision_x,recall_x,actual_cps,detected_cps,detected_cps_at,runtime_y,percent_changes_detected_y,f1_detected_cps_at_y,precision_y,recall_y,mean_until_detection
10,Gas,MMDEW_nys,$\alpha = 1e-12$,46.00247166156769,112.0,0.7345454545454546,0.6966666666666667,0.78,"[1833, 4398, 6334, 9343, 10984]","[2047, 3071, 7167, 8703, 9215, 11263]","[2207, 3789, 8409, 8966, 9595, 11873]",42.0154082775116,120.0,0.7272727272727272,0.6666666666666666,0.8,897.5
11,Gas,MMDEW_nys,$\alpha = 1e-12$,46.00247166156769,112.0,0.7345454545454546,0.6966666666666667,0.78,"[1833, 4398, 6334, 9343, 10984]","[2047, 6143, 8191, 9215, 11263]","[2230, 8680, 8872, 9755, 11853]",45.943273067474365,100.0,0.6,0.6,0.6,1006.0
12,Gas,MMDEW_nys,$\alpha = 1e-12$,46.00247166156769,112.0,0.7345454545454546,0.6966666666666667,0.78,"[1833, 4398, 6334, 9343, 10984]","[2047, 3071, 7167, 8703, 9215, 11263]","[2223, 3997, 8609, 8961, 9642, 11900]",48.28719305992127,120.0,0.7272727272727272,0.6666666666666666,0.8,970.0
13,Gas,MMDEW_nys,$\alpha = 1e-12$,46.00247166156769,112.0,0.7345454545454546,0.6966666666666667,0.78,"[1833, 4398, 6334, 9343, 10984]","[2047, 6143, 8191, 9215, 11263]","[2239, 8699, 8886, 9758, 11557]",50.24825310707092,100.0,0.6,0.6,0.6,939.75
14,Gas,MMDEW_nys,$\alpha = 1e-12$,46.00247166156769,112.0,0.7345454545454546,0.6966666666666667,0.78,"[1833, 4398, 6334, 9343, 10984]","[2047, 5119, 7167, 8703, 9215, 11263]","[2251, 6120, 8316, 8982, 9705, 12076]",41.610350131988525,120.0,0.9090909090909091,0.8333333333333334,1.0,1115.2
15,Gas,MMDEW_nys,$\alpha = 1e-12$,46.00247166156769,112.0,0.7345454545454546,0.6966666666666667,0.78,"[1833, 4398, 6334, 9343, 10984]","[2047, 3071, 7167, 8191, 9215, 11263]","[2230, 3968, 8432, 9106, 9674, 11835]",47.13654184341431,120.0,0.7272727272727272,0.6666666666666666,0.8,919.25
16,Gas,MMDEW_nys,$\alpha = 1e-12$,46.00247166156769,112.0,0.7345454545454546,0.6966666666666667,0.78,"[1833, 4398, 6334, 9343, 10984]","[2047, 6143, 8191, 9215, 11263]","[2217, 8256, 8924, 9633, 11692]",39.01512217521668,100.0,0.8000000000000002,0.8,0.8,826.0
17,Gas,MMDEW_nys,$\alpha = 1e-12$,46.00247166156769,112.0,0.7345454545454546,0.6966666666666667,0.78,"[1833, 4398, 6334, 9343, 10984]","[2047, 3071, 7167, 8703, 9215, 11263]","[2218, 4016, 8440, 8972, 9563, 11776]",46.16669416427612,120.0,0.7272727272727272,0.6666666666666666,0.8,875.75
18,Gas,MMDEW_nys,$\alpha = 1e-12$,46.00247166156769,112.0,0.7345454545454546,0.6966666666666667,0.78,"[1833, 4398, 6334, 9343, 10984]","[2047, 3071, 7167, 8703, 9215, 11263]","[2215, 3822, 8436, 8966, 9661, 11916]",47.845398902893066,120.0,0.7272727272727272,0.6666666666666666,0.8,933.5
19,Gas,MMDEW_nys,$\alpha = 1e-12$,46.00247166156769,112.0,0.7345454545454546,0.6966666666666667,0.78,"[1833, 4398, 6334, 9343, 10984]","[2047, 6143, 8191, 9215, 11263]","[2220, 8424, 8862, 9749, 11873]",51.756481885910034,100.0,0.8000000000000002,0.8,0.8,943.0
